room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2464861,12577625,Entire home/apt,Brooklyn,Greenpoint,3,5.0,4,2.0,312.0,5,40.72015,-73.948354,2014-09-01 15:12:30.463
2464886,12604293,Entire home/apt,Manhattan,Upper West Side,3,5.0,2,1.0,275.0,1,40.77172,-73.989311,2014-09-01 16:03:52.610
2465075,11310381,Private room,Manhattan,Hell's Kitchen,2,5.0,2,1.0,112.0,3,40.758497,-73.990982,2014-08-31 20:56:45.778
2465123,12605011,Private room,Brooklyn,Prospect-Lefferts Gardens,1,,4,1.0,95.0,1,40.657832,-73.960684,2014-08-31 22:41:35.644
2465244,11460505,Private room,Brooklyn,Williamsburg,0,,2,1.0,95.0,2,40.705696,-73.942042,2014-09-01 02:58:49.184
2465294,4900675,Private room,Manhattan,Chelsea,0,,2,1.0,112.0,6,40.740357,-74.002368,2014-08-31 14:50:16.988
2465529,12550762,Entire home/apt,Queens,Sunnyside,0,,3,1.0,112.0,3,40.739532,-73.919264,2014-09-01 21:05:52.352
2465699,12608261,Private room,Manhattan,Central Park,2,5.0,1,1.0,140.0,2,40.797833,-73.954234,2014-09-01 01:03:00.871
2465962,1000014,Entire home/apt,Queens,Astoria,0,,4,1.0,84.0,1,40.761225,-73.911635,2014-09-01 01:17:45.344
2466118,364669,Entire home/apt,Manhattan,Washington Heights,1,5.0,8,2.0,95.0,21,40.85173,-73.930909,2014-09-01 14:23:22.826
2466160,1594995,Entire home/apt,Brooklyn,Clinton Hill,0,,2,1.0,89.0,1,40.681946,-73.964861,2014-08-31 23:12:32.358
2466547,10257024,Private room,Manhattan,Washington Heights,1,5.0,2,1.0,106.0,1,40.855238,-73.935741,2014-09-01 03:44:30.534
2466627,12532579,Private room,Manhattan,Upper East Side,0,,1,1.0,179.0,3,40.772698,-73.952806,2014-08-31 21:31:50.203
2466687,8778997,Entire home/apt,Brooklyn,Williamsburg,8,4.5,5,2.0,168.0,2,40.715841,-73.94688,2014-09-01 16:22:49.815
2466718,7088170,Entire home/apt,Manhattan,Financial District,0,,2,2.0,1121.0,1,40.710105,-74.006639,2014-09-01 17:28:31.936
2466816,101924,Entire home/apt,Brooklyn,Columbia St,8,4.5,4,2.0,162.0,4,40.687268,-74.003519,2014-08-31 14:11:55.990
2467390,9598326,Entire home/apt,Manhattan,Harlem,1,3.0,5,2.0,168.0,4,40.820669,-73.941481,2014-09-01 14:07:25.521
2467460,1814686,Entire home/apt,Manhattan,Chelsea,0,,2,0.0,207.0,2,40.745534,-74.002806,2014-08-31 23:55:32.363
2467546,11461751,Entire home/apt,Brooklyn,Williamsburg,0,,5,3.0,448.0,1,40.707096,-73.967612,2014-09-01 19:34:54.336
2467664,12620130,Private room,Brooklyn,Williamsburg,4,5.0,2,1.0,73.0,1,40.715265,-73.946651,2014-08-31 21:56:13.461
2467708,5048217,Private room,Brooklyn,Bushwick,12,4.5,2,1.0,78.0,3,40.700998,-73.927578,2014-08-31 23:39:02.784
2467870,5341060,Private room,Brooklyn,Fort Hamilton,0,,2,1.0,100.0,1,40.61469,-74.033773,2014-08-31 15:56:57.985
2467879,786862,Private room,Brooklyn,Williamsburg,1,,2,1.0,90.0,1,40.718413,-73.95992,2014-08-31 17:12:52.668
2467882,12621859,Private room,Brooklyn,Williamsburg,0,,1,1.0,109.0,1,40.710235,-73.958201,2014-08-31 17:41:52.161
2467952,10877978,Entire home/apt,Manhattan,Washington Heights,0,,2,1.0,224.0,2,40.85443,-73.937496,2014-09-01 15:51:38.509
2467963,8227588,Entire home/apt,Manhattan,Lower East Side,0,,2,1.0,146.0,1,40.718894,-73.98763,2014-09-01 16:14:31.930
2468142,2665233,Entire home/apt,Manhattan,Inwood,1,5.0,3,0.0,50.0,3,40.865249,-73.924166,2014-09-01 13:37:38.504
2468171,12623383,Entire home/apt,Brooklyn,Crown Heights,5,5.0,2,1.0,95.0,1,40.679059,-73.955289,2014-08-31 21:46:32.278
2468262,12538897,Private room,Queens,Sunnyside,2,4.5,1,1.0,73.0,1,40.744758,-73.91364,2014-09-01 01:09:40.952
2469593,5986943,Entire home/apt,Manhattan,Theater District,23,4.0,5,1.0,168.0,1,40.757503,-73.983511,2014-09-01 19:33:12.932
2470754,2699261,Entire home/apt,Manhattan,Greenwich Village,7,5.0,2,1.0,168.0,1,40.727509,-73.995709,2014-09-01 15:23:14.099
2471251,10691696,Entire home/apt,Manhattan,Morningside Heights,0,,2,1.0,90.0,4,40.809291,-73.957541,2014-09-01 14:50:14.280
