room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
412092,2051184,Entire home/apt,Brooklyn,Park Slope,33,5.0,2,1.0,157.0,1,40.674501,-73.979115,2014-10-19 11:32:45.696
412180,2051961,Private room,Brooklyn,Bedford-Stuyvesant,6,4.5,2,1.0,122.0,2,40.693212,-73.944198,2014-10-18 11:14:27.274
412929,1679409,Entire home/apt,Manhattan,East Village,82,4.5,5,2.0,191.0,1,40.725039,-73.990131,2014-10-18 09:25:38.912
413354,26730,Entire home/apt,Brooklyn,Williamsburg,1,,8,3.0,231.0,2,40.711243,-73.968897,2014-10-19 09:59:52.529
413504,1286417,Private room,Brooklyn,Williamsburg,48,5.0,2,1.0,126.0,2,40.71348,-73.944471,2014-10-18 15:37:10.338
413528,2057386,Entire home/apt,Brooklyn,Williamsburg,3,5.0,3,1.0,138.0,4,40.707283,-73.932202,2014-10-18 17:44:29.823
413567,1559494,Private room,Brooklyn,Williamsburg,33,4.5,3,1.0,116.0,1,40.710148,-73.944949,2014-10-18 21:22:08.822
413605,2057644,Entire home/apt,Manhattan,East Village,24,5.0,2,1.0,161.0,2,40.728205,-73.98585,2014-10-19 09:32:53.443
413709,2058214,Private room,Manhattan,East Village,77,4.5,3,1.0,89.0,1,40.727724,-73.983764,2014-10-18 10:39:04.273
413775,2058589,Entire home/apt,Manhattan,Midtown,5,5.0,2,1.0,290.0,1,40.758158,-73.964574,2014-10-18 16:54:44.353
413815,2058754,Private room,Manhattan,Roosevelt Island,65,4.5,1,1.0,103.0,1,40.761523,-73.950183,2014-10-18 20:32:54.695
413831,140555,Entire home/apt,Queens,Astoria,4,4.5,5,1.0,174.0,1,40.760053,-73.911993,2014-10-18 22:06:11.290
413834,2058916,Entire home/apt,Manhattan,Midtown,15,5.0,2,1.0,347.0,2,40.756475,-73.972758,2014-10-18 22:23:46.236
413876,2059155,Entire home/apt,Manhattan,Financial District,20,4.5,3,0.0,279.0,1,40.705372,-74.009919,2014-10-19 10:52:50.074
416075,2068608,Entire home/apt,Manhattan,West Village,2,5.0,2,1.0,226.0,4,40.738833,-74.006982,2014-10-18 16:34:56.082
416426,970385,Entire home/apt,Manhattan,Upper West Side,9,4.5,6,2.0,401.0,3,40.778014,-73.983849,2014-10-19 10:00:10.424
416557,2714164,Entire home/apt,Brooklyn,Greenpoint,8,4.5,2,1.0,162.0,4,40.722121,-73.943885,2014-10-18 13:54:22.905
416937,1698426,Entire home/apt,Manhattan,East Village,5,4.5,4,2.0,163.0,2,40.72942,-73.981002,2014-10-19 09:54:28.121
417064,207526,Entire home/apt,Brooklyn,Bedford-Stuyvesant,3,5.0,2,1.0,99.0,3,40.684341,-73.950633,2014-10-18 13:19:05.813
417387,252361,Entire home/apt,Brooklyn,Boerum Hill,21,4.5,2,1.0,203.0,5,40.686206,-73.990513,2014-10-18 19:26:07.475
417451,2075786,Entire home/apt,Manhattan,Chelsea,7,5.0,3,0.0,244.0,3,40.739334,-73.992545,2014-10-19 10:05:04.348
417685,119588,Entire home/apt,Brooklyn,Park Slope,4,5.0,6,2.0,232.0,7,40.666257,-73.979326,2014-10-18 23:36:11.558
418258,2079924,Entire home/apt,Brooklyn,Prospect Heights,27,5.0,2,1.0,175.0,2,40.677599,-73.967913,2014-10-19 13:34:05.347
418291,626289,Private room,Manhattan,East Village,18,5.0,1,1.0,99.0,5,40.729778,-73.979303,2014-10-19 16:21:49.685
419281,2057949,Entire home/apt,Manhattan,Upper West Side,2,5.0,2,1.0,244.0,14,40.781858,-73.986308,2014-10-19 13:27:31.071
419373,2085639,Entire home/apt,Brooklyn,Bedford-Stuyvesant,54,4.5,3,1.0,116.0,2,40.688376,-73.94193,2014-10-18 13:54:27.129
419678,475999,Private room,Brooklyn,Williamsburg,0,,3,1.0,348.0,1,40.713188,-73.958566,2014-10-18 18:18:33.703
419792,2087636,Entire home/apt,Manhattan,Lower East Side,0,,3,2.0,290.0,7,40.718036,-73.985649,2014-10-19 13:22:30.625
420010,1819245,Private room,Manhattan,East Village,51,5.0,2,1.0,128.0,6,40.725751,-73.990136,2014-10-19 10:00:31.159
420465,2090977,Entire home/apt,Manhattan,Hell's Kitchen,30,5.0,6,2.0,522.0,1,40.756403,-73.993713,2014-10-18 20:01:41.195
421209,2094682,Private room,Queens,Astoria,0,,2,1.0,162.0,3,40.768553,-73.925042,2014-10-18 17:50:33.556
421394,2095701,Private room,Manhattan,Morningside Heights,51,5.0,2,1.0,89.0,1,40.801603,-73.96002,2014-10-18 11:04:30.890
