,Borough,Neighborhood,Date,Price
0,Bronx,Allerton,2014,72.35714285714286
1,Bronx,Allerton,2015,63.13333333333333
2,Bronx,Allerton,2016,62.76923076923077
3,Bronx,Allerton,2017,67.0
4,Bronx,Allerton,2018,89.28947368421052
5,Bronx,Baychester,2016,54.0
6,Bronx,Baychester,2017,57.0
7,Bronx,Baychester,2018,71.16666666666667
8,Bronx,Belmont,2015,58.77777777777778
9,Bronx,Belmont,2016,79.0
10,Bronx,Belmont,2017,59.22222222222222
11,Bronx,Belmont,2018,70.69565217391305
12,Bronx,Bronx Park,2014,46.0
13,Bronx,Bronx Park,2015,38.333333333333336
14,Bronx,Bronx Park,2016,72.0
15,Bronx,Bronx Park,2017,75.0
16,Bronx,Bronxdale,2014,88.66666666666667
17,Bronx,Bronxdale,2015,74.25
18,Bronx,Bronxdale,2016,63.666666666666664
19,Bronx,Bronxdale,2017,69.92307692307692
20,Bronx,Bronxdale,2018,61.10526315789474
21,Bronx,Castle Hill,2014,51.0
22,Bronx,Castle Hill,2015,60.0
23,Bronx,Castle Hill,2017,85.0
24,Bronx,Castle Hill,2018,65.5
25,Bronx,City Island,2014,104.4
26,Bronx,City Island,2015,129.0
27,Bronx,City Island,2016,130.88888888888889
28,Bronx,City Island,2017,133.75
29,Bronx,City Island,2018,107.46153846153847
30,Bronx,Claremont Village,2014,60.36363636363637
31,Bronx,Claremont Village,2015,45.375
32,Bronx,Claremont Village,2016,75.36363636363636
33,Bronx,Claremont Village,2017,84.26666666666667
34,Bronx,Claremont Village,2018,65.38888888888889
35,Bronx,Clason Point,2014,88.25
36,Bronx,Clason Point,2015,106.5
37,Bronx,Clason Point,2016,74.38095238095238
38,Bronx,Clason Point,2017,70.64
39,Bronx,Clason Point,2018,97.73684210526316
40,Bronx,Co-op City,2014,105.8
41,Bronx,Co-op City,2015,99.6
42,Bronx,Co-op City,2016,98.33333333333333
43,Bronx,Co-op City,2017,117.4
44,Bronx,Co-op City,2018,70.0
45,Bronx,Concourse,2014,97.07142857142857
46,Bronx,Concourse,2015,84.9090909090909
47,Bronx,Concourse,2016,92.29729729729729
48,Bronx,Concourse,2017,88.78947368421052
49,Bronx,Concourse,2018,89.12280701754386
50,Bronx,Concourse Village,2014,104.0
51,Bronx,Concourse Village,2015,91.91304347826087
52,Bronx,Concourse Village,2016,82.0
53,Bronx,Concourse Village,2017,71.65517241379311
54,Bronx,Concourse Village,2018,75.13793103448276
55,Bronx,Country Club,2014,104.0
56,Bronx,Country Club,2015,89.0
57,Bronx,Country Club,2017,99.0
58,Bronx,Crotona Park,2017,100.0
59,Bronx,East Morrisania,2014,101.0
60,Bronx,East Morrisania,2015,142.0
61,Bronx,East Morrisania,2016,74.0
62,Bronx,East Morrisania,2017,66.77777777777777
63,Bronx,East Morrisania,2018,62.714285714285715
64,Bronx,Eastchester,2014,68.66666666666667
65,Bronx,Eastchester,2015,109.5
66,Bronx,Eastchester,2016,71.18181818181819
67,Bronx,Eastchester,2017,74.3529411764706
68,Bronx,Eastchester,2018,137.30769230769232
69,Bronx,Edenwald,2014,166.5
70,Bronx,Edenwald,2015,69.33333333333333
71,Bronx,Edenwald,2016,83.42857142857143
72,Bronx,Edenwald,2017,75.75
73,Bronx,Edenwald,2018,81.22222222222223
74,Bronx,Fieldston,2014,114.0
75,Bronx,Fieldston,2015,71.0
76,Bronx,Fieldston,2016,145.0909090909091
77,Bronx,Fieldston,2017,77.33333333333333
78,Bronx,Fieldston,2018,77.33333333333333
79,Bronx,Fordham,2014,83.125
80,Bronx,Fordham,2015,73.16666666666667
81,Bronx,Fordham,2016,59.421052631578945
82,Bronx,Fordham,2017,59.375
83,Bronx,Fordham,2018,63.91428571428571
84,Bronx,Highbridge,2014,101.33333333333333
85,Bronx,Highbridge,2015,52.8
86,Bronx,Highbridge,2016,67.13333333333334
87,Bronx,Highbridge,2017,61.142857142857146
88,Bronx,Highbridge,2018,70.66666666666667
89,Bronx,Hunts Point,2015,45.0
90,Bronx,Hunts Point,2016,51.333333333333336
91,Bronx,Hunts Point,2017,48.125
92,Bronx,Hunts Point,2018,48.53846153846154
93,Bronx,Kingsbridge,2014,99.63636363636364
94,Bronx,Kingsbridge,2015,71.04347826086956
95,Bronx,Kingsbridge,2016,94.76315789473684
96,Bronx,Kingsbridge,2017,74.75
97,Bronx,Kingsbridge,2018,80.75862068965517
98,Bronx,Longwood,2014,113.1
99,Bronx,Longwood,2015,106.62962962962963
100,Bronx,Longwood,2016,109.14814814814815
101,Bronx,Longwood,2017,71.8
102,Bronx,Longwood,2018,86.9423076923077
103,Bronx,Melrose,2014,76.0
104,Bronx,Melrose,2015,75.0
105,Bronx,Melrose,2016,101.75
106,Bronx,Melrose,2017,77.75
107,Bronx,Melrose,2018,65.6
108,Bronx,Morris Heights,2015,39.111111111111114
109,Bronx,Morris Heights,2016,43.25
110,Bronx,Morris Heights,2017,47.8
111,Bronx,Morris Heights,2018,71.52631578947368
112,Bronx,Morris Park,2014,111.0
113,Bronx,Morris Park,2015,54.375
114,Bronx,Morris Park,2017,36.0
115,Bronx,Morris Park,2018,72.0
116,Bronx,Morrisania,2015,83.28571428571429
117,Bronx,Morrisania,2016,87.6
118,Bronx,Morrisania,2017,71.875
119,Bronx,Morrisania,2018,84.13333333333334
120,Bronx,Mott Haven,2014,91.66666666666667
121,Bronx,Mott Haven,2015,86.65714285714286
122,Bronx,Mott Haven,2016,65.5813953488372
123,Bronx,Mott Haven,2017,86.32075471698113
124,Bronx,Mott Haven,2018,98.18867924528301
125,Bronx,Mount Eden,2015,65.0
126,Bronx,Mount Eden,2016,52.75
127,Bronx,Mount Eden,2017,58.4
128,Bronx,Mount Eden,2018,63.125
129,Bronx,Mount Hope,2014,62.666666666666664
130,Bronx,Mount Hope,2015,79.18181818181819
131,Bronx,Mount Hope,2016,85.0909090909091
132,Bronx,Mount Hope,2017,91.72727272727273
133,Bronx,Mount Hope,2018,82.0
134,Bronx,North Riverdale,2014,181.66666666666666
135,Bronx,North Riverdale,2015,69.33333333333333
136,Bronx,North Riverdale,2016,73.0
137,Bronx,North Riverdale,2017,192.0
138,Bronx,North Riverdale,2018,88.0
139,Bronx,Norwood,2014,83.77777777777777
140,Bronx,Norwood,2015,77.43478260869566
141,Bronx,Norwood,2016,69.0909090909091
142,Bronx,Norwood,2017,68.6
143,Bronx,Norwood,2018,71.05714285714286
144,Bronx,Olinville,2014,64.0
145,Bronx,Olinville,2015,69.0
146,Bronx,Olinville,2016,103.33333333333333
147,Bronx,Olinville,2017,90.0
148,Bronx,Olinville,2018,77.66666666666667
149,Bronx,Parkchester,2014,80.83333333333333
150,Bronx,Parkchester,2015,90.0
151,Bronx,Parkchester,2016,85.65625
152,Bronx,Parkchester,2017,65.96774193548387
153,Bronx,Parkchester,2018,64.43333333333334
154,Bronx,Pelham Bay,2014,75.5
155,Bronx,Pelham Bay,2015,72.66666666666667
156,Bronx,Pelham Bay,2016,47.8
157,Bronx,Pelham Bay,2017,74.07692307692308
158,Bronx,Pelham Bay,2018,114.07692307692308
159,Bronx,Pelham Bay Park,2017,995.0
160,Bronx,Pelham Gardens,2014,79.83333333333333
161,Bronx,Pelham Gardens,2015,80.28571428571429
162,Bronx,Pelham Gardens,2016,66.7
163,Bronx,Pelham Gardens,2017,71.46666666666667
164,Bronx,Pelham Gardens,2018,91.04
165,Bronx,Port Morris,2014,104.9090909090909
166,Bronx,Port Morris,2015,87.47368421052632
167,Bronx,Port Morris,2016,96.08695652173913
168,Bronx,Port Morris,2017,82.1875
169,Bronx,Port Morris,2018,70.95238095238095
170,Bronx,Riverdale,2014,124.25
171,Bronx,Riverdale,2015,71.375
172,Bronx,Riverdale,2016,92.6
173,Bronx,Riverdale,2017,72.0
174,Bronx,Riverdale,2018,401.84615384615387
175,Bronx,Schuylerville,2015,75.0
176,Bronx,Schuylerville,2016,57.75
177,Bronx,Schuylerville,2017,40.857142857142854
178,Bronx,Schuylerville,2018,54.57142857142857
179,Bronx,Soundview,2014,45.0
180,Bronx,Soundview,2015,43.0
181,Bronx,Soundview,2016,35.0
182,Bronx,Soundview,2017,44.0
183,Bronx,Soundview,2018,45.4
184,Bronx,Spuyten Duyvil,2014,120.66666666666667
185,Bronx,Spuyten Duyvil,2015,165.75
186,Bronx,Spuyten Duyvil,2016,149.76923076923077
187,Bronx,Spuyten Duyvil,2017,118.08333333333333
188,Bronx,Spuyten Duyvil,2018,72.8
189,Bronx,Throgs Neck,2014,82.0
190,Bronx,Throgs Neck,2015,114.5
191,Bronx,Throgs Neck,2016,94.6
192,Bronx,Throgs Neck,2017,92.44444444444444
193,Bronx,Throgs Neck,2018,106.76923076923077
194,Bronx,Tremont,2014,50.0
195,Bronx,Tremont,2015,86.83333333333333
196,Bronx,Tremont,2016,66.66666666666667
197,Bronx,Tremont,2017,48.75
198,Bronx,Tremont,2018,53.9
199,Bronx,Unionport,2014,88.0
200,Bronx,Unionport,2015,60.0
201,Bronx,Unionport,2016,89.5
202,Bronx,Unionport,2017,69.0
203,Bronx,Unionport,2018,104.85714285714286
